Zip,geo_x,geo_y
67176,48.9833,16.35
67177,48.9667,16.4333
67178,48.9167,16.3833
67181,48.8333,16.05
67182,48.85,16.0833
67201,49.0667,16.3167
59101,49.5667,15.8833
59102,49.6,15.9167
59201,49.7,15.9667
59202,49.6667,16.1
59203,49.8167,15.75
59204,49.6167,16.0333
59211,49.5667,15.85
59212,49.5333,15.8
59213,49.4833,15.8833
59214,49.5333,15.9167
59231,49.5667,16.0833
59232,49.5333,16
59233,49.5167,16.0667
59241,49.6,16.25
59242,49.6333,16.1833
59244,49.6167,16.1667
59245,49.5833,16.2
59251,49.4667,16.1833
59252,49.4833,16.2333
59253,49.45,16.2167
59254,49.45,16.15
59255,49.45,16.1
59256,49.5,16.1833
59257,49.5333,16.1833
59261,49.4167,16.3167
59262,49.45,16.3
59263,49.4853,16.3365
59264,49.5333,16.3833
59265,49.6,16.35
59266,49.55,16.3333
59301,49.5167,16.2667
59401,49.35,15.9
59441,49.35,15.9333
59442,49.4,15.9
59444,49.4667,15.9167
59445,49.4833,15.9833
59451,49.3667,16.2
59452,49.35,16.1333
59453,49.35,16.1667
59454,49.3,16.2667
59455,49.3333,16.2833
59456,49.3833,16.2667
59457,49.3833,16.2167
59458,49.3833,16.1667
59461,49.4167,16.05
59501,49.2667,16.2
79201,50.0833,17.45
79302,49.9,17.4333
79303,49.85,17.4167
79305,49.8,17.4667
79312,49.9667,17.65
79315,50.0167,17.65
79316,50.0667,17.55
79323,50.1167,17.45
79324,50.0667,17.3
79326,50.4167,16.9833
79331,50.0167,17.35
79336,50.0167,17.3167
79342,49.95,17.25
79344,49.9,17.1833
79351,49.85,17.2833
79356,49.8667,17.35
79368,49.9167,17.5667
79371,50.1333,17.5
79374,50.1667,17.4
79382,50.2,17.5833
79383,50.25,17.5167
79384,50.25,17.4833
79391,50.05,17.75
79393,50.0667,17.6167
79395,50.25,17.2333
79397,50.2167,17.7333
79399,50.2333,17.6167
79401,50.1,17.7167
79501,49.95,17.3333
73801,49.6833,18.35
73901,49.65,18.3667
73904,49.6,18.5333
73908,49.65,18.4167
73911,49.6167,18.4167
73912,49.5667,18.3833
73913,49.55,18.2667
73914,49.55,18.3833
73915,49.4333,18.45
73921,49.7333,18.2667
73923,49.7333,18.1833
73924,49.7333,18.2333
73925,49.7,18.3333
73932,49.75,18.3167
73934,49.6167,18
73936,49.75,18.3833
73937,49.75,18.4333
73938,49.7,18.4667
73939,49.7347,18.3431
73941,49.6333,18.3167
73942,49.6667,18.3
73943,49.6833,18.2667
73944,49.7,18.2167
73945,49.6667,18.2333
73946,49.6167,18.2167
73947,49.6,18.3
73949,49.6167,18.3333
73951,49.6833,18.4667
73953,49.65,18.5167
73955,49.65,18.6
73959,49.7,18.5667
73961,49.7,18.6333
73981,49.6,18.6833
73984,49.5667,18.8
73991,49.5667,18.75
73992,49.5833,18.7667
73994,49.6333,18.7
73995,49.6333,18.7167
73997,49.6167,18.75
73998,49.5333,18.75
73301,49.7778,18.5
73401,49.8667,18.5833
73503,50.0083,15.775
73506,50.15,15.5
73511,49.8333,18.4333
73514,49.8667,18.4167
73531,49.9,18.3833
73532,49.8667,18.3667
73533,49.8667,18.4833
73534,49.8,18.5333
73535,49.8,18.5
73541,49.8333,18.4
73542,49.75,18.5
73543,49.7833,18.5333
73551,49.9,18.3333
73552,49.8833,18.3833
73553,49.9333,18.4167
73561,49.7667,18.5833
73562,49.7333,18.5667
73564,49.8,18.4667
73571,49.8833,18.4833
73572,49.9,18.5
73581,49.9167,18.3333
73583,49.925,18.35
73601,49.7833,18.4167
73701,49.7167,18.5667
74101,49.5667,17.95
74201,49.6667,17.9167
74213,49.7333,18.0833
74221,49.6,18.2
74231,49.5833,17.9667
74233,49.6,17.9333
74235,49.6667,17.8833
74236,49.7,17.8
74237,49.7167,17.7333
74242,49.7205,17.9308
74243,49.7,18
74245,49.6833,17.8833
74247,49.6833,17.95
74251,49.6833,18.1333
74253,49.6333,17.9833
74254,49.6667,18.05
74255,49.7,18.1
74256,49.6667,18.0833
74257,49.6167,18.1
74258,49.6667,18.1833
74260,49.5889,18.1056
74265,49.6,18.1
74266,49.6,18.1
74267,49.5667,18.1167
74271,49.5333,18.0333
74272,49.5333,18.0667
74273,49.55,18.1167
74274,49.5667,18.2333
74275,49.5667,18.1667
74281,49.75,18.0833
74282,49.75,18.1333
74283,49.8,18.1
74285,49.8333,18.1333
74291,49.75,18.05
74292,49.7833,18.05
74293,49.7833,17.9833
74301,49.7667,18.0333
74401,49.5167,18.25
75103,49.5,17.3333
75131,49.5833,17.5667
75362,49.6833,17.6667
77200,49.6,17.3167
77900,49.6167,17.2333
78301,49.55,17.25
78305,49.7667,17.3667
78306,49.7167,17.5167
78313,49.6833,17.2167
78314,49.6667,17.2833
78316,49.65,17.3333
78321,49.7167,16.9667
78322,49.65,17.0667
78323,49.6333,17.0333
78324,49.6667,16.9667
78325,49.7,16.9167
78332,49.6667,17.15
78333,49.6667,17.1667
78335,49.65,17.2
78336,49.6333,17.1833
78344,49.5667,17.0667
78345,49.6333,17.1
78346,49.5833,17.1667
78347,49.5667,17.1833
78349,49.5667,17.1333
78353,49.6,17.35
78354,49.5833,17.4
78355,49.6167,17.5333
78356,49.5667,17.4333
78357,49.55,17.45
78361,49.6333,17.4
78365,49.6,17.4
78371,49.5667,17.3
78372,49.55,17.3167
78373,49.5333,17.3167
78375,49.5333,17.25
78383,49.8,17.1
78385,49.8333,17.1333
78386,49.8333,17.2
78391,49.75,17.1
78396,49.7667,17.1833
78397,49.8,17.2333
78401,49.6667,17.1
78501,49.7667,17.3
74601,49.8667,17.6667
74705,49.95,17.9167
74706,49.8833,17.9833
74707,49.95,17.8667
74711,49.9333,18.15
74714,49.9,18.2333
74715,49.9333,18.2667
74716,49.95,18.25
74717,49.9333,18.2333
74718,49.9833,18.2
74719,49.95,18.1333
74720,49.95,18.2
74721,49.9333,18
74722,49.9167,18.0833
74723,49.9667,18.15
74724,50,18.1
74725,50.0167,18.0833
74727,49.9833,18.05
74728,49.9667,18.0333
74731,49.9667,17.9667
74733,49.9833,17.9667
74735,50,18.0167
74741,49.8167,17.95
74743,49.7833,17.8333
74744,49.8,17.8667
74745,49.8167,17.9167
74747,49.75,17.75
74751,49.9333,17.8167
74752,49.9333,17.6833
74753,49.9167,17.6833
74754,49.9,17.7167
74755,49.9,17.7167
74756,49.9,17.7833
74757,49.9167,17.8333
74761,49.8833,17.9333
74762,49.9,18.0333
74763,49.8833,18.0833
74764,49.8333,18.0833
74766,49.85,18.1
74767,49.8607,18.0369
74768,49.8333,18.05
74769,49.85,18
74770,49.9167,17.9667
74771,50.0167,17.75
74773,49.9833,17.8667
74774,49.9833,17.7667
74775,50,17.75
74781,49.9167,17.8667
74782,49.8833,17.8167
74784,49.9,17.85
74786,49.8333,17.6833
74787,49.8,17.6667
74791,49.9167,18.0167
74792,49.9,18.1
74794,49.8667,18.1667
74795,49.9,17.9833
74801,49.9167,18.2167
74901,49.8,17.7667
70030,49.8167,18
70200,49.8667,18.2667
70250,49.85,18.275
70300,49.4,13.4333
70800,49.8333,18.1667
70900,50.7667,15.2833
71000,49.8333,18.2833
71100,49.9,18.3167
71200,49.85,18.3
71300,48.8833,16.2833
71400,49.7364,17.7742
71500,49.8333,18.35
71600,49.8833,14.9333
71700,49.7833,18.35
71800,49.8167,18.3
71900,49.5667,17.8
72000,49.8667,16.95
72100,50.1,12.9833
72200,48.8833,14.15
72300,49.9333,12.75
72400,49.75,18.25
72525,49.7833,18.1667
72526,49.85,18.1333
72527,49.7278,18.0833
72528,49.7278,18.0833
72529,49.55,17.95
75002,49.3833,17.4833
75003,49.4,17.48
75101,49.4,17.2833
75102,49.4333,17.35
75104,49.4667,17.4
75105,49.5,17.3833
75111,49.5,17.55
75114,49.45,17.6333
75115,49.4333,17.55
75116,49.4333,17.5167
75117,49.4167,17.4667
75118,49.3833,17.45
75119,49.4,17.4167
75121,49.5,17.45
75122,49.5167,17.5333
75123,49.55,17.5333
75124,49.5833,17.7167
75125,49.5667,17.5
75127,49.5167,17.4333
75144,49.3833,17.2667
75201,49.3333,17.25
75301,49.5,17.8333
75352,49.5167,17.8
75353,49.5,17.8167
75354,49.45,17.6667
75355,49.5,17.7167
75356,49.5,17.75
75361,49.5667,17.6667
75363,49.6167,17.75
75364,49.5667,17.8333
75366,49.5333,17.8833
75367,49.5333,17.85
75368,49.5333,17.7833
78701,50.0167,16.95
78801,49.8833,17.1333
78803,49.95,17.0167
78804,49.9167,17.0333
78805,49.8667,17.1167
78811,50.0833,17.1
78813,49.9833,17.0167
78814,49.9833,17.0167
78815,50.0333,17.0833
78816,50.0167,17.1
78820,49.9333,16.9667
78821,49.9,16.95
78823,50.25,17.5167
78825,50.15,17.0167
78832,50.1167,16.9167
78833,50.0833,16.95
78901,49.8167,16.9167
78961,49.95,16.9333
78962,49.95,16.8667
78963,49.9833,16.8833
78964,50.0167,16.8833
78969,49.9167,16.9167
78971,49.8667,16.9333
78972,49.8333,16.95
78973,49.8333,17.0167
78974,49.8667,17.0333
78975,49.8833,17
78982,49.75,16.9833
78983,49.75,16.9333
78985,49.7667,16.8167
78991,49.9667,16.7667
75501,49.3,17.9667
75601,49.3,18.0667
75602,49.3286,18.1929
75603,49.3167,18.15
75604,49.35,18.2167
75605,49.35,18.2333
75606,49.3667,18.3
75607,49.2667,18.0667
75611,49.2833,18
75612,49.1833,18.1
75614,49.2,18.1
75621,49.3667,17.9167
75622,49.35,17.8833
75623,49.3833,17.9333
75624,49.4333,17.9167
75625,49.4,18
75627,49.4333,18.0833
75631,49.2833,17.9167
75641,49.55,17.8833
75642,49.5,17.9
75643,49.4833,17.8167
75644,49.4333,17.8333
75645,49.4667,17.9
75651,49.4667,18.0333
75652,49.4619,18.1333
75653,49.45,18.0833
75654,49.4833,18.0833
75655,49.4667,18.1667
75656,49.45,18.2333
75657,49.4333,18.2833
75661,49.45,18.1833
75662,49.4333,18.2167
75663,49.4833,18
75701,49.4667,17.8167
79001,50.1667,17.1667
79003,50.25,17.1833
79051,50.3,17.25
79052,50.3333,17.2667
79053,50.3333,17.2
79054,50.3167,17.1667
79055,50.3667,17.1833
79057,50.4,17.0833
79058,50.3667,17.15
79061,50.2167,17.1667
79063,50.2333,17.1167
79064,50.2833,17.1
79065,50.3167,17.1
79069,50.4333,16.9
79070,50.4167,16.95
79081,50.25,17.2333
79082,50.2667,17.25
79084,50.3333,17.3333
79376,50.2833,17.35
